,Date,Open,High,Low,Close,Volume,SMA
34,1999-03-12,0.0398776029433019,0.0398776029433019,0.0382060256986386,0.0389221534132957,90768000,0.039164862905939374
35,1999-03-15,0.0398775970883158,0.0410714493926899,0.0396382753081049,0.0405937246978282,108816000,0.0393081498642762
36,1999-03-16,0.0408321301053264,0.0413098548293537,0.0389221500748335,0.0392806716263294,79152000,0.03938376617928341
37,1999-03-17,0.0396382862624793,0.0403544140698997,0.0385636368263707,0.0395190864801406,51360000,0.03956284423669174
38,1999-03-18,0.0396382778385021,0.0405937272892187,0.0386837472534044,0.0399968028068542,46320000,0.039733975008130015
39,1999-03-19,0.0398775905941274,0.0413098455799051,0.0398775905941274,0.0401159934699535,105312000,0.039845412845412834
40,1999-03-22,0.0409513367903688,0.0410714554229621,0.0389221534132957,0.0389221534132957,36672000,0.03988123474021747
41,1999-03-23,0.0391605550434358,0.0391605550434358,0.0358183195324208,0.036534447222948,163968000,0.03988123474021747
42,1999-03-24,0.0362951159477233,0.0365344342541994,0.0348628576592249,0.0362951159477233,60864000,0.039921029284596385
43,1999-03-25,0.036175930346376,0.0382060293682748,0.0360567271521709,0.036772858351469,40320000,0.039988669008016536
44,1999-03-26,0.0372505730773295,0.0401160025638604,0.0372505730773295,0.0399968028068542,88272000,0.04006428594390546
45,1999-03-29,0.0411906540393829,0.0421461000476121,0.0404745229882574,0.0411906540393829,65952000,0.040108054255445745
46,1999-03-30,0.041309851580272,0.0416683731035696,0.0374889763700447,0.0377282947301864,69504000,0.040028464297453506
47,1999-03-31,0.0389221421336476,0.0408321217744522,0.0371313656410536,0.0403543971478939,153600000,0.040108054255445745
48,1999-04-01,0.0403544019153792,0.0405937236896463,0.0384444220489287,0.0391605496406555,30432000,0.040127951775987894
49,1999-04-05,0.038683744885074,0.0396382754117326,0.0377282954928528,0.0379666984081268,98640000,0.04006425489981964
50,1999-04-06,0.0383252381562952,0.0384444379520404,0.0362951388380904,0.0370121821761131,69696000,0.039960794523358295
51,1999-04-07,0.0372505646329876,0.0403543963457796,0.0370121617571614,0.0401159934699535,89280000,0.03989712844292318
52,1999-04-08,0.0403544110353875,0.042025988370881,0.0398776051101708,0.0408321358263492,130128000,0.03974589531620339
53,1999-04-09,0.041071442704079,0.041071442704079,0.0398775905941274,0.0401159934699535,48624000,0.039618532111247336
54,1999-04-12,0.0396382783053586,0.0396382783053586,0.0377282982470487,0.0384444259107112,33312000,0.0395031203826268
55,1999-04-13,0.0391605662659578,0.0391605662659578,0.0362951392328766,0.0368920639157295,36144000,0.03932798604170477
56,1999-04-14,0.0367728346991557,0.0376090805888525,0.035818301141262,0.035818301141262,48288000,0.039129009718696234
57,1999-04-15,0.036772858351469,0.036772858351469,0.0358183241796186,0.036772858351469,35856000,0.03905736654996868
58,1999-04-16,0.0365344431853576,0.0385636262698029,0.0365344431853576,0.0379666984081268,38928000,0.039053393403689025
59,1999-04-19,0.0384444137061682,0.0384444137061682,0.0358183068178783,0.0362951159477233,31296000,0.03892205742498234
60,1999-04-20,0.0362951425303351,0.0377283139021156,0.035220489448179,0.0355790145695209,67680000,0.03874695338308807
61,1999-04-21,0.0355789934512694,0.0362951209870192,0.0353405871453179,0.0361759178340435,37488000,0.03854794750610983
62,1999-04-22,0.0362951254196882,0.0362951254196882,0.0342659423017367,0.0346235483884811,227184000,0.038321097195148424
63,1999-04-23,0.0345043405535796,0.0346235437049889,0.0327135640129323,0.0329528823494911,126048000,0.03809825119872883
64,1999-04-26,0.0329528727935914,0.0334296818451038,0.0305642537052286,0.0312812998890876,123504000,0.037843556081255225
65,1999-04-27,0.031997440814854,0.0348628667574122,0.0315197161108551,0.0346235483884811,226944000,0.037644550204277
66,1999-04-28,0.0348628584340479,0.0348628584340479,0.0333104849409974,0.0343851372599601,120096000,0.03748136572539802
67,1999-04-29,0.0345043369831784,0.034623540122253,0.0336690098077232,0.0343851372599601,48144000,0.03731023408472533
68,1999-04-30,0.0347436798679011,0.0362951388562064,0.0345043579945155,0.0348628796637058,99312000,0.037139103313287056
69,1999-05-03,0.0352204793901868,0.0352204793901868,0.0341467454806703,0.0351012796163558,33840000,0.0369719461848338
70,1999-05-04,0.0351012773874225,0.0351012773874225,0.0324751694924685,0.0331912972033023,96048000,0.03678091764450068
71,1999-05-05,0.0334296925540767,0.0339074172079563,0.03151971280404,0.0339074172079563,144576000,0.03669334997733429
72,1999-05-06,0.0336690041544649,0.0343851314864591,0.0322358306252724,0.0332508794963359,35616000,0.036591875428954715
73,1999-05-07,0.0322358447896506,0.0336690189485775,0.0322358447896506,0.0334296971559524,25008000,0.0364804367224375
74,1999-05-10,0.0331912942289352,0.0341467402523625,0.0331912942289352,0.0334296971559524,19680000,0.03626153320074077
75,1999-05-11,0.0348628679062171,0.0362951266156891,0.0341467402594098,0.0352204740047454,171744000,0.03606252719958618
76,1999-05-12,0.0355789885114023,0.0364152345336303,0.0351012639320756,0.0362951159477233,168480000,0.03601475457350409
77,1999-05-13,0.0362951159477233,0.0372505616905205,0.036175912811298,0.0362951159477233,69936000,0.03587944520016506
78,1999-05-14,0.0362951167543781,0.0362951167543781,0.0339074126700161,0.0343851372599601,28464000,0.03572026478747522
79,1999-05-17,0.0339074213631188,0.0360567197203636,0.0337882181934832,0.0360567197203636,35760000,0.03565659883121644
80,1999-05-18,0.0364152426995257,0.03820601941664,0.0353405901634627,0.0377282947301864,151536000,0.035680469249685556
81,1999-05-19,0.0393998738417235,0.0408321291133955,0.0354597952541632,0.0360567197203636,451728000,0.03554516012469922
82,1999-05-20,0.0362951298607089,0.0362951298607089,0.0318782415478966,0.0331912972033023,178176000,0.03529046550393099
83,1999-05-21,0.0327135764509634,0.0327135764509634,0.0315197238313315,0.0324751734733581,303504000,0.03503577150404447
84,1999-05-24,0.032713584374676,0.0334297123467513,0.0318782531769963,0.0323550626635551,162624000,0.03483279272913928
85,1999-05-25,0.0324751681005947,0.0329528894267148,0.0322358462967806,0.0325943678617477,130080000,0.03468953619400655
86,1999-05-26,0.0324751734733581,0.0341467474981453,0.0324751734733581,0.0324751734733581,104736000,0.034578098605076414
87,1999-05-27,0.0327135706598682,0.0327135706598682,0.0322358459234237,0.0322358459234237,82320000,0.034426864857474905
88,1999-05-28,0.0327135710387581,0.0327135710387581,0.0322358462967806,0.0325943678617477,88656000,0.0342477871725956
89,1999-06-01,0.0324751704704475,0.0327135734260082,0.0319974456936084,0.0327135734260082,98544000,0.03412840242187177
90,1999-06-02,0.0327135747510755,0.0327135747510755,0.0315197221934795,0.0315197221934795,130128000,0.033993092676003714
91,1999-06-03,0.0323550626635551,0.0325943811490716,0.0319974564026007,0.0323550626635551,41568000,0.033865730836987434
92,1999-06-04,0.0325943678617477,0.0327135710387581,0.032355049473791,0.0325943678617477,78912000,0.03379809148609633
93,1999-06-07,0.0327731638807086,0.0334296915392718,0.0327135640129323,0.0329528823494911,125136000,0.033798091486096325
94,1999-06-08,0.0330720950856827,0.0343851507833521,0.0329528918997265,0.0337882228195667,153312000,0.03388165558377896
95,1999-06-09,0.0339074126700161,0.0351012647121971,0.0339074126700161,0.0343851372599601,95184000,0.0338737085461616
96,1999-06-10,0.0343851393684029,0.0346235422453143,0.034146733075635,0.0345043390989303,36096000,0.03387768194079394
97,1999-06-11,0.0345043505534507,0.0346235537394069,0.0325943703078535,0.0337882228195667,61008000,0.03385778479278082
98,1999-06-14,0.0338478257643004,0.0339074290705952,0.03223585162995,0.0324751734733581,51648000,0.0337781945864359
99,1999-06-15,0.0324751734733581,0.0327135764509634,0.0319974486523448,0.0324751734733581,49296000,0.033690657715002646
100,1999-06-16,0.0329528878860607,0.034385146595237,0.0324751665822756,0.0334296971559524,64416000,0.03369860438009098
101,1999-06-17,0.0331913012719767,0.03366902609299,0.0324751734733581,0.0324751734733581,74928000,0.03365086292227104
102,1999-06-18,0.0327135545264317,0.0327135545264317,0.0312812998890876,0.0312812998890876,158736000,0.0335852102686961
103,1999-06-21,0.0322358393735548,0.0329528823494911,0.0313702510371193,0.0329528823494911,83472000,0.03356931644181405
104,1999-06-22,0.0329529028601926,0.0329529028601926,0.031638931275621,0.0323550626635551,193056000,0.03353349529206748
105,1999-06-23,0.0319974364865927,0.0329528823494911,0.0316389115827679,0.0329528823494911,210912000,0.033457908903559
106,1999-06-24,0.0331912953963126,0.0331912953963126,0.0319974429880216,0.0322358459234237,115200000,0.033322599902749016
107,1999-06-25,0.0319974456936084,0.0330720950171381,0.0319974456936084,0.0327135734260082,73536000,0.03320321515202517
108,1999-06-28,0.0337882217320167,0.0337882217320167,0.0324751694924685,0.0331912972033023,109152000,0.033163420483469916
109,1999-06-29,0.033669014847965,0.0340266174870091,0.0331912901865057,0.0335498116910457,92688000,0.03307985688249265
110,1999-06-30,0.0346235516431808,0.036534447222948,0.0339074239526536,0.036534447222948,269232000,0.033040061965584705
111,1999-07-01,0.0365344437886194,0.0365344437886194,0.0327135684380634,0.0346235483884811,88992000,0.03299228958785529
112,1999-07-02,0.035101274207077,0.0371313728392124,0.0343851465611278,0.0371313728392124,224880000,0.033123625442385625
113,1999-07-06,0.0374889660376255,0.0374889660376255,0.0367728386380907,0.0372505597770214,198096000,0.03328280498584107
114,1999-07-07,0.0374889812709537,0.0374889812709537,0.036534447222948,0.036534447222948,63120000,0.0334221178044875
115,1999-07-08,0.0367728373673858,0.0379666858645973,0.0355789854543184,0.0373697616159915,186048000,0.03358129759629562
116,1999-07-09,0.0372505697392052,0.0408321265600111,0.0372505697392052,0.0405341237783432,211728000,0.03384992927312846
117,1999-07-12,0.0429814372774499,0.0441752898032229,0.0413098599682214,0.0423845127224922,401040000,0.034188218166430744
118,1999-07-13,0.0428622361749969,0.0431006425613136,0.0405937342004662,0.0425037145614624,138864000,0.0345185297230879
119,1999-07-14,0.0425037131618427,0.0434591627437661,0.0405937328637409,0.0408321358263492,137952000,0.03478914846976593
120,1999-07-15,0.0411906441655086,0.0425036959517502,0.0410714410245418,0.0410714410245418,137040000,0.035107539097468006
121,1999-07-16,0.0417875746108946,0.0422652992784184,0.0410714470423628,0.0419067777693271,103872000,0.03542592960099375
122,1999-07-19,0.042025988370881,0.0421461070100012,0.0405937328637409,0.0408321358263492,43632000,0.03570052186648046
123,1999-07-20,0.0408321209628423,0.0408321209628423,0.0386837384841758,0.0401159934699535,178752000,0.035939292237162544
124,1999-07-21,0.0396382811279528,0.0396382811279528,0.0377283009336355,0.0389221534132957,112080000,0.0361104232569535
125,1999-07-22,0.0386837467521793,0.0386837467521793,0.036772851291363,0.0371313728392124,213264000,0.03620196444292858
126,1999-07-23,0.0370121696678934,0.0382060220330109,0.0370121696678934,0.0371313728392124,80256000,0.036289532234271324
127,1999-07-26,0.0380858903068582,0.0380858903068582,0.0372505597770214,0.0372505597770214,60528000,0.03640494346618648
128,1999-07-27,0.0372505584898086,0.0374889647421745,0.0367728373673858,0.0373697616159915,98592000,0.03656809640427426
129,1999-07-28,0.0372505707967422,0.0384444231042374,0.0371313710470337,0.0379666984081268,244224000,0.03675114723543322
130,1999-07-29,0.0372505642521797,0.0384444163499267,0.0370121613787907,0.0383252166211605,388800000,0.03691433121760682
131,1999-07-30,0.0383252261523011,0.039399875372681,0.0382060229780336,0.0384444259107112,452304000,0.03711330629885192
132,1999-08-02,0.0384444229044958,0.0389221475981244,0.0382060199904604,0.0388029478490352,313344000,0.03736402789751684
133,1999-08-03,0.038802945908635,0.038802945908635,0.0374889750584027,0.0378474965691566,255216000,0.03752718170483903
134,1999-08-04,0.0380858994712703,0.0382060180799105,0.0377282934101713,0.0378474965691566,89952000,0.037710262835025744
135,1999-08-05,0.0378475014213162,0.0384444259107112,0.0372505735160638,0.0384444259107112,240576000,0.03789331428706642
136,1999-08-06,0.0383252261523011,0.0385636290849787,0.0382060229780336,0.0384444259107112,183984000,0.038100266953309335
137,1999-08-09,0.0385636290849787,0.0389221506416961,0.0382060229780336,0.0384444259107112,31056000,0.03829129536946609
138,1999-08-10,0.0386837438231959,0.0408321265983761,0.0384444220489287,0.0391605496406555,212064000,0.0384902704507112
139,1999-08-11,0.0398776102855367,0.0422653156844796,0.0393998854325753,0.0417875908315181,197712000,0.03876486308872695
140,1999-08-12,0.0420259800137615,0.0448914093239788,0.0417875770985611,0.0438167601823806,239616000,0.03900760685404137
141,1999-08-13,0.0434591634683009,0.0442944944250303,0.0429814386693747,0.0433399602770805,84672000,0.03929815391699468
142,1999-08-16,0.0436975454628,0.0436975454628,0.0402351926224272,0.0416683629155159,223440000,0.03944938691953813
143,1999-08-17,0.0417875908315181,0.0425037186780281,0.0407129413367501,0.0417875908315181,193536000,0.03960062128802135
144,1999-08-18,0.0413098494978313,0.0432198292818189,0.0404745187798764,0.0427430234849453,279888000,0.039807573830087935
145,1999-08-19,0.0457276592723158,0.0542047447274194,0.044175285308401,0.0518161244690418,1966992000,0.040289119258522944
146,1999-08-20,0.0519362375084608,0.0522938401639804,0.0494284143445611,0.0513393096625804,353088000,0.040649292121330845
147,1999-08-23,0.0506222679346696,0.0506222679346696,0.0465629863181066,0.0482345633208751,507984000,0.04084429380794361
148,1999-08-24,0.0475184349546558,0.0484738809153567,0.0451307303788082,0.0479961596429348,398064000,0.04102737531065936
149,1999-08-25,0.0481153648340993,0.0485930895764245,0.045846863165222,0.0477568432688713,350352000,0.041258198892076756
150,1999-08-26,0.0477568472797331,0.0484738904704101,0.046324591798121,0.047040719538927,275376000,0.041457174842556274
151,1999-08-27,0.0479961574437144,0.0515777107275191,0.047756835677767,0.0496677309274673,552384000,0.04171587328116095
152,1999-08-30,0.0505030495320475,0.0514584986355246,0.0473992182436743,0.0494880005717277,158640000,0.04200440210600689
153,1999-08-31,0.0496677342179502,0.0539654187691642,0.0487122882377303,0.0537270158529281,786864000,0.04245810285210604
154,1999-09-01,0.0537270145833171,0.0537270145833171,0.0503838606416151,0.0512191914021968,565344000,0.042868004118402754
155,1999-09-02,0.0495476169205059,0.0508615878835356,0.0484738831953797,0.0506222695112228,341088000,0.04331770067413643
156,1999-09-03,0.0515777196872121,0.0522938473784437,0.0506222736043175,0.0509807951748371,258864000,0.04377934808532392
157,1999-09-07,0.0518161405097414,0.0518161405097414,0.0505030845237291,0.0507424063980579,124416000,0.044229076306025135
158,1999-09-08,0.0508615878835356,0.0512191939753332,0.0506222695112228,0.0506222695112228,170064000,0.04467082656919951
159,1999-09-09,0.0510999944043265,0.051458515947137,0.04895069263108,0.0499061420559883,209472000,0.04506880802412823
160,1999-09-10,0.0507423881301746,0.0513393125942849,0.0503838631727863,0.0506222695112228,167424000,0.045478709787130304
161,1999-09-13,0.0508615783962261,0.0508615783962261,0.0484738741534534,0.0489506833255291,174432000,0.04582891836762424
162,1999-09-14,0.0489506795796648,0.0489506795796648,0.0472800184140472,0.0475184246897697,250368000,0.046119434262315386
163,1999-09-15,0.0469215230047599,0.0484738973434606,0.0465630013585871,0.0478769727051258,212736000,0.04645375013351436
164,1999-09-16,0.0472800262807834,0.0477568354957065,0.0460852586024691,0.0466821864247322,158112000,0.04674823979536688
165,1999-09-17,0.0463841778410989,0.0468023026131375,0.0448914040536282,0.0465629808604717,171648000,0.04701885829369223
166,1999-09-20,0.0457276520123447,0.0463245798276513,0.0448914058506488,0.0448914058506488,229104000,0.04723375762502348
167,1999-09-21,0.0439368786962998,0.0441752816109505,0.0399968002535697,0.0405937246978282,737328000,0.047305400917927384
168,1999-09-22,0.0405937229048933,0.0417875751565376,0.0382060184016048,0.0415491722524166,375984000,0.047385021671652754
169,1999-09-23,0.0416683643431004,0.0417875674811947,0.0377282867980897,0.0380858927965164,379584000,0.04726163173715269
170,1999-09-24,0.0382060208198265,0.0391605513622465,0.031997440814854,0.0346235483884811,684912000,0.046955191344022706
171,1999-09-27,0.0368920581298162,0.0374889861349092,0.0346235561353651,0.036772858351469,432000000,0.04673628794650233
172,1999-09-28,0.0368324432967737,0.0405937180870162,0.0367728434317813,0.0401159934699535,413184000,0.046684542298316915
173,1999-09-29,0.0409513471462334,0.0425037216007087,0.0362951392328766,0.0368920639157295,594048000,0.04652135806779063
174,1999-09-30,0.0382060293682748,0.0393998819626028,0.0362951335405811,0.036772858351469,342528000,0.04632235256334142
175,1999-10-01,0.0361759256527811,0.0374889812709537,0.0346235516431808,0.036534447222948,347760000,0.045812963321804956
176,1999-10-04,0.0377282843318081,0.0378474874621102,0.0367728386380907,0.0372505597770214,177600000,0.04534333832561966
177,1999-10-05,0.037250578192754,0.0410714576547026,0.037250578192754,0.0408321358263492,478080000,0.045096590742468794
178,1999-10-06,0.0409513306403781,0.0477568383638916,0.0405937245616729,0.0457276552915573,1508736000,0.045020973930756214
179,1999-10-07,0.047637632118953,0.047637632118953,0.0425037017210108,0.0427430234849453,487296000,0.044853846604625346
180,1999-10-08,0.0427430231833819,0.0462053766713455,0.0410714463096245,0.0448914058506488,398928000,0.044782202815016076
181,1999-10-11,0.0452499360857313,0.0453691392650411,0.0425037096235532,0.0436975620687007,544464000,0.04458319718639051
182,1999-10-12,0.0439368865517073,0.0444146113319806,0.0429814369911606,0.0431006401777267,322992000,0.044370285173257154
183,1999-10-13,0.0426229053378589,0.0426229053378589,0.0410714470423628,0.0419067777693271,280368000,0.043976277237137124
184,1999-10-14,0.0420259713542231,0.0420259713542231,0.0405937164270147,0.0410714410245418,192336000,0.04363801889121528
185,1999-10-15,0.0390413587174805,0.0410714576547026,0.0389221555282474,0.0408321358263492,210720000,0.0433116811017195
186,1999-10-18,0.0409513360193913,0.0409513360193913,0.0384444279245119,0.0386837497353553,215184000,0.04290177958707011
187,1999-10-19,0.0398775991172969,0.0398775991172969,0.0364152451932632,0.0371313728392124,308928000,0.042448078468441924
188,1999-10-20,0.0377282982470487,0.0389221506416961,0.0371313737576537,0.0384444259107112,348720000,0.042042150348424866
189,1999-10-21,0.0383252157681209,0.0402351953089237,0.0372505634230596,0.0402351953089237,382128000,0.04171978545685605
190,1999-10-22,0.0401160014457553,0.0423845063866944,0.0401160014457553,0.0411906540393829,286752000,0.04140539827446139
191,1999-10-25,0.0409513297606695,0.0415491730556402,0.0391605496406555,0.0391605496406555,213840000,0.041079060484965596
192,1999-10-26,0.04083212911499,0.0444146050254978,0.0405937261915667,0.0429814308881759,481248000,0.04092782735824581
193,1999-10-27,0.0432198234153544,0.0434591451468045,0.0403543946955646,0.0410714410245418,214128000,0.04070097630222634
194,1999-10-28,0.041309851281373,0.0420259788730998,0.0389221467319257,0.0391605496406555,222768000,0.040450255076090444
195,1999-10-29,0.0396382699486027,0.0429814234950454,0.0393998670661864,0.0422652959823608,330528000,0.040306998913486755
196,1999-11-01,0.0415491709686254,0.0465629827244062,0.0415491709686254,0.0448914058506488,782544000,0.040306998913486755
197,1999-11-02,0.0457276599881248,0.0479961650728596,0.0453691384228968,0.0477568432688713,837504000,0.04054576953252152
198,1999-11-03,0.04966773204777,0.0537270135053818,0.0493092105314433,0.0524130426347255,2011680000,0.04090789854526515
199,1999-11-04,0.053010889340957,0.0571893708130115,0.053010889340957,0.0557562001049518,1260336000,0.04149690878887966
200,1999-11-05,0.0573085815109029,0.0577863028657824,0.051339319040954,0.0539654269814491,616368000,0.04214163807531193
201,1999-11-08,0.0522938456423641,0.0570701741118923,0.0506222719237317,0.0555178001523017,470016000,0.042766469468673025
202,1999-11-09,0.0553985896997062,0.0556369926023282,0.0525331605406736,0.0546815432608127,272352000,0.043251987795034995
203,1999-11-10,0.0548612673582501,0.0549208672323325,0.0531300905022102,0.0542047396302223,144048000,0.043829076985518085
204,1999-11-11,0.0542047304162168,0.0608901149262224,0.0530108783271201,0.0580246895551681,562704000,0.04453747135897472
205,1999-11-12,0.060532518672507,0.0611294396221637,0.0570701619655292,0.0611294396221637,501504000,0.04535730443894859
206,1999-11-15,0.0615466659055394,0.0633979651792047,0.0589801611612566,0.0599356107413768,362208000,0.0461134728044271
207,1999-11-16,0.0613678629382553,0.0668603160134459,0.0611294565730885,0.0656664669513702,723792000,0.04694128384192779
208,1999-11-17,0.066860300988786,0.0716357098274027,0.0659048516748678,0.0681733563542366,786384000,0.04768947387735044
209,1999-11-18,0.0696055778279439,0.070203420801467,0.0678148020866493,0.0684117227792739,235968000,0.04854509718716139
210,1999-11-19,0.0766504533370006,0.084769017276203,0.0764111315354699,0.0819035843014717,2165184000,0.04977883646885549
211,1999-11-22,0.0839932807560678,0.0840528806345605,0.0768888509025214,0.0817843824625015,540192000,0.05104839714864885
212,1999-11-23,0.0734264867850826,0.0767696405342962,0.0725911594884534,0.075934313237667,553248000,0.05214285291731353
213,1999-11-24,0.0755758157248368,0.0764111432866242,0.0679349719321225,0.073545716702938,406848000,0.05319748421510055
214,1999-11-26,0.0728295726386109,0.0735457071608531,0.0706802741172227,0.0730688944458961,71760000,0.05426406599581237
215,1999-11-29,0.0728295929461559,0.0737850427103825,0.0687703165787904,0.0704418942332267,298608000,0.05525105794270828
216,1999-11-30,0.0706802301839209,0.0718740852971372,0.0661432296037674,0.0661432296037674,314688000,0.056166373938322016
217,1999-12-01,0.0661432416186447,0.0704418436020569,0.0661432416186447,0.0694863945245742,223536000,0.057244874661167414
218,1999-12-02,0.0697257421476814,0.0755758081722094,0.0697257421476814,0.0746203586459159,309888000,0.05845073908567424
219,1999-12-03,0.0753364627576707,0.0766504334532,0.0718741095995269,0.0728295519948005,342768000,0.05953721764187013
220,1999-12-06,0.0730688949499793,0.075217278036382,0.0730688949499793,0.0748596787452697,178608000,0.060659518465399694
221,1999-12-07,0.0754565830162553,0.0755757895850878,0.0694864100754789,0.072351835668087,186384000,0.061765894666314075
222,1999-12-08,0.0721134452163483,0.0762919338936955,0.0718741302398879,0.0755758062005043,201696000,0.06285237384339168
223,1999-12-09,0.0754566195737363,0.0773666036321034,0.070680293084457,0.0733073204755783,214944000,0.06392690315842624
224,1999-12-10,0.0746203654726015,0.0749788870862552,0.0711580109130754,0.0724710598587989,98304000,0.06503725349903103
225,1999-12-13,0.0716356986588463,0.0741426024272486,0.0706802494938899,0.0722326263785362,183840000,0.06603616451223686
226,1999-12-14,0.0723518455610895,0.0741426223701296,0.0703226624134994,0.0710387900471687,273888000,0.0669077439854542
227,1999-12-15,0.0705610508752636,0.0709195723261331,0.0670986978877952,0.0687702745199203,205968000,0.0676081916938225
228,1999-12-16,0.0691288304183295,0.0702034798569437,0.0680541809797153,0.0682925805449485,132576000,0.06813750962416325
229,1999-12-17,0.070203443295159,0.0729487533191519,0.069844921852352,0.0718741044402122,262080000,0.06867477310200527
230,1999-12-20,0.0719942476110463,0.0792472200390998,0.0694864274349902,0.0778443068265914,402432000,0.06947073576351001
231,1999-12-21,0.077844295397185,0.0813066491450534,0.0749788695094323,0.0811874493956565,388368000,0.0703263907382885
232,1999-12-22,0.0814258657789729,0.0840528856605487,0.0783220331775142,0.083097442984581,251184000,0.07127358739574745
233,1999-12-23,0.0832166248548812,0.0888282763671465,0.0828590188077215,0.0885898768901825,280224000,0.07241975863774612
234,1999-12-27,0.0904998571123448,0.0906190636876763,0.0842912775271374,0.0852467268705368,202416000,0.07332715988159173
235,1999-12-28,0.0852467509591588,0.0883505839039996,0.0847690295683239,0.0850074291229248,179184000,0.07412309286495046
236,1999-12-29,0.0848286225567144,0.0888282980692271,0.0847690226729123,0.0878728553652763,132144000,0.07505433435241377
237,1999-12-30,0.0878728338966246,0.089186804695639,0.0864405719770338,0.0885898768901825,139776000,0.07581844801704084
238,1999-12-31,0.088410169083676,0.0897837399707227,0.0881121628582889,0.0896636247634887,127344000,0.07653479029734925
239,2000-01-03,0.0902614407264459,0.0909775681671648,0.084291261746205,0.089425191283226,300912000,0.07723523924748098
240,2000-01-04,0.087872860437508,0.0881121754363733,0.0826197220036641,0.0870375260710716,300480000,0.07740637063980098
241,2000-01-05,0.0845305915055823,0.085962846523172,0.0829782144740726,0.0841720700263977,188352000,0.07748596022526419
242,2000-01-06,0.084172072912183,0.084172072912183,0.0754565827630579,0.078679621219635,120480000,0.07757747049132978
243,2000-01-07,0.0783220285077639,0.0808289330259427,0.0771281727113202,0.0799936056137085,71184000,0.07779240012168881
