,Date,Close,Volume,MA20,MA50,Signal,Cross,GoldenCross,DeathCross
5944,2022-09-06,13.445606231689451,535751000,16.86187810897827,16.770629501342775,1,0.0,,
5945,2022-09-07,13.69831657409668,512657000,16.69372453689575,16.707701759338377,0,-1.0,,16.69372453689575
5946,2022-09-08,13.973999977111816,624873000,16.488877630233766,16.66800214767456,0,0.0,,
5947,2022-09-09,14.370546340942385,486612000,16.311597204208375,16.645020809173584,0,0.0,,
5948,2022-09-12,14.488411903381348,484159000,16.101915073394775,16.63204574584961,0,0.0,,
5949,2022-09-13,13.11598300933838,714956000,15.80748496055603,16.60432378768921,0,0.0,,
5950,2022-09-14,13.112985610961914,588507000,15.520543909072876,16.567734565734863,0,0.0,,
5951,2022-09-15,12.914213180541992,523625000,15.250824975967408,16.523854694366456,0,0.0,,
5952,2022-09-16,13.182906150817873,670751000,14.972672271728516,16.470809631347656,0,0.0,,
5953,2022-09-19,13.366695404052734,569685000,14.749842357635497,16.42183977127075,0,0.0,,
5954,2022-09-20,13.160931587219238,524818000,14.557415533065797,16.382454872131348,0,0.0,,
5955,2022-09-21,13.245832443237305,807679000,14.361894655227662,16.346166019439696,0,0.0,,
5956,2022-09-22,12.546634674072266,759162000,14.129366540908814,16.294255542755128,0,0.0,,
5957,2022-09-23,12.501686096191406,663309000,13.860091066360473,16.237292098999024,0,0.0,,
5958,2022-09-26,12.214015007019045,547343000,13.658962726593018,16.166786460876466,0,0.0,,
5959,2022-09-27,12.398802757263184,553854000,13.489990854263306,16.093206310272215,0,0.0,,
5960,2022-09-28,12.721434593200684,542414000,13.353776597976685,16.00828437805176,0,0.0,,
5961,2022-09-29,12.206026077270508,532763000,13.210464906692504,15.896777877807617,0,0.0,,
5962,2022-09-30,12.12511920928955,565638000,13.12087459564209,15.778800220489503,0,0.0,,
5963,2022-10-03,12.497690200805664,547478000,13.064391851425171,15.682872943878174,0,0.0,,
5964,2022-10-04,13.15194034576416,584182000,13.049708557128906,15.605922241210937,0,0.0,,
5965,2022-10-05,13.193892478942873,507131000,13.024487352371215,15.539616374969482,0,0.0,,
5966,2022-10-06,13.114984512329102,644157000,12.98153657913208,15.446628551483155,0,0.0,,
5967,2022-10-07,12.062191009521484,672478000,12.866118812561036,15.328710460662842,0,0.0,,
5968,2022-10-10,11.656654357910156,698699000,12.724530935287476,15.199106769561768,0,0.0,,
5969,2022-10-11,11.572750091552734,667482000,12.647369289398194,15.062273044586181,0,0.0,,
5970,2022-10-12,11.48684787750244,492590000,12.566062402725219,14.922023696899414,0,0.0,,
5971,2022-10-13,11.946321487426758,850103000,12.517667818069459,14.783634414672852,0,0.0,,
5972,2022-10-14,11.214159965515137,713432000,12.419230508804322,14.624171161651612,0,0.0,,
5973,2022-10-17,11.87440299987793,580774000,12.34461588859558,14.482426204681396,0,0.0,,
5974,2022-10-18,11.953313827514648,659362000,12.284235000610352,14.366145038604737,0,0.0,,
5975,2022-10-19,12.037217140197754,523131000,12.223804235458374,14.26566162109375,0,0.0,,
5976,2022-10-20,12.180054664611816,652398000,12.205475234985352,14.147843952178954,0,0.0,,
5977,2022-10-21,12.451743125915527,609494000,12.202978086471557,14.038555717468261,0,0.0,,
5978,2022-10-24,12.584590911865234,517457000,12.221506881713868,13.9166064453125,0,0.0,,
5979,2022-10-25,13.245832443237305,505482000,12.263858366012574,13.801431388854981,0,0.0,,
5980,2022-10-26,12.881250381469728,532953000,12.271849155426025,13.682020263671875,0,0.0,,
5981,2022-10-27,13.160931587219238,583113000,12.319594430923463,13.579067058563233,0,0.0,,
5982,2022-10-28,13.818178176879885,521040000,12.404247379302978,13.480511417388916,0,0.0,,
5983,2022-10-31,13.481563568115234,486341000,12.453441047668457,13.39367681503296,0,0.0,,
5984,2022-11-01,13.527511596679688,432817000,12.472219610214234,13.324037685394288,0,0.0,,
5985,2022-11-02,13.20388126373291,672628000,12.472719049453735,13.244990310668946,0,0.0,,
5986,2022-11-03,13.405652046203612,500065000,12.48725242614746,13.169159412384033,0,0.0,,
5987,2022-11-04,14.139808654785156,612576000,12.591133308410644,13.094211673736572,0,0.0,,
5988,2022-11-07,14.284643173217772,410061000,12.722532749176025,13.055172901153565,0,0.0,,
5989,2022-11-08,14.585302352905272,595292000,12.873160362243652,13.031314144134521,0,0.0,,
5990,2022-11-09,13.760245323181152,454414000,12.986830234527588,12.997604656219483,0,0.0,,
5991,2022-11-10,15.73198699951172,700819000,13.176113510131836,13.010799198150634,1,1.0,13.176113510131836,
5992,2022-11-11,16.308326721191406,655487000,13.430821847915649,13.058627223968506,1,0.0,,
5993,2022-11-14,16.276363372802734,527852000,13.650919866561889,13.111607589721679,1,0.0,,
5994,2022-11-15,16.646940231323242,545876000,13.88560118675232,13.175634269714356,1,0.0,,
5995,2022-11-16,15.891804695129396,649547000,14.078330564498902,13.21950403213501,1,0.0,,
5996,2022-11-17,15.659071922302246,710894000,14.252281427383423,13.253205471038818,1,0.0,,
5997,2022-11-18,15.391376495361328,492072000,14.399263095855712,13.273622074127196,1,0.0,,
5998,2022-11-21,15.299482345581056,404739000,14.535007667541503,13.289843482971191,1,0.0,,
5999,2022-11-22,16.019657135009766,472866000,14.673698902130127,13.34791696548462,1,0.0,,
6000,2022-11-23,16.500106811523438,427241000,14.854641723632813,13.41565938949585,1,0.0,,
6001,2022-11-25,16.25139045715332,167934000,15.009164667129516,13.482402935028077,1,0.0,,
6002,2022-11-28,15.80889892578125,303741000,15.108700704574584,13.534922790527343,1,0.0,,
6003,2022-11-29,15.621112823486328,298384000,15.215678167343139,13.580011138916015,1,0.0,,
6004,2022-11-30,16.907968521118164,565298000,15.384701013565063,13.654951877593994,1,0.0,,
6005,2022-12-01,17.119781494140625,470977000,15.580496025085449,13.73243085861206,1,0.0,,
6006,2022-12-02,16.861011505126953,371389000,15.753263998031617,13.818718395233155,1,0.0,,
6007,2022-12-05,16.595251083374023,352255000,15.876036119461059,13.900589694976807,1,0.0,,
6008,2022-12-06,15.972800254821776,352694000,15.96044397354126,13.975765399932861,1,0.0,,
6009,2022-12-07,16.105684280395508,372388000,16.036463069915772,14.049903030395507,1,0.0,,
6010,2022-12-08,17.15375328063965,515456000,16.206138467788698,14.138549404144287,1,0.0,,
6011,2022-12-09,16.985898971557617,465338000,16.26883406639099,14.234146862030029,1,0.0,,
6012,2022-12-12,17.519426345825195,457328000,16.32938904762268,14.342033004760742,1,0.0,,
6013,2022-12-13,18.055952072143555,656589000,16.41836848258972,14.4531982421875,1,0.0,,
6014,2022-12-14,17.65830421447754,496888000,16.468936681747437,14.543325519561767,1,0.0,,
6015,2022-12-15,16.93694305419922,478542000,16.52119359970093,14.618186531066895,1,0.0,,
6016,2022-12-16,16.55628204345703,478232000,16.566054105758667,14.687012481689454,1,0.0,,
6017,2022-12-19,16.239564895629883,354039000,16.608463525772095,14.77055995941162,1,0.0,,
6018,2022-12-20,16.07071304321289,403260000,16.647025060653686,14.858841133117675,1,0.0,,
6019,2022-12-21,16.48634147644043,325025000,16.67035927772522,14.95711296081543,1,0.0,,
6020,2022-12-22,15.325377464294434,565045000,16.61162281036377,15.03388355255127,1,0.0,,
6021,2022-12-23,15.192496299743652,349326000,16.558678102493285,15.098807048797607,1,0.0,,
6022,2022-12-27,14.10845947265625,464902000,16.473656129837035,15.15669303894043,1,0.0,,
6023,2022-12-28,14.023534774780272,351066000,16.393777227401735,15.199675674438476,1,0.0,,
6024,2022-12-29,14.5900297164917,354923000,16.27788028717041,15.252409992218018,1,0.0,,
6025,2022-12-30,14.601021766662598,310490000,16.15194230079651,15.303686084747314,1,0.0,,
6026,2023-01-03,14.302286148071287,401277000,16.024006032943724,15.346130714416503,1,0.0,,
6027,2023-01-04,14.735901832580566,431324000,15.931038570404052,15.391813888549805,1,0.0,,
6028,2023-01-05,14.252331733703612,389168000,15.845015144348144,15.425168704986572,1,0.0,,
6029,2023-01-06,14.84580421447754,405044000,15.782021141052246,15.457168140411376,1,0.0,,
6030,2023-01-09,15.61411952972412,504231000,15.705039453506469,15.511825523376466,1,0.0,,
6031,2023-01-10,15.89487075805664,384101000,15.650488042831421,15.566504306793213,1,0.0,,
6032,2023-01-11,15.98678970336914,353285000,15.573856210708618,15.609876537322998,0,-1.0,,15.573856210708618
6033,2023-01-12,16.496334075927734,551409000,15.495875310897826,15.670171947479249,0,0.0,,
6034,2023-01-13,16.88399314880371,447287000,15.457159757614136,15.737301578521729,0,0.0,,
6035,2023-01-17,17.686279296875,511102000,15.494626569747926,15.82694953918457,0,0.0,,
6036,2023-01-18,17.361568450927734,439624000,15.53489089012146,15.906067867279052,0,0.0,,
6037,2023-01-19,16.750110626220703,452932000,15.560418176651002,15.958273906707763,0,0.0,,
6038,2023-01-20,17.823158264160156,564967000,15.648040437698365,16.02904420852661,0,0.0,,
6039,2023-01-23,19.175954818725582,655163000,15.782521104812622,16.120857257843017,0,0.0,,
6040,2023-01-24,19.24788856506348,496204000,15.978646659851075,16.230610122680662,0,0.0,,
6041,2023-01-25,19.305837631225582,449537000,16.18431372642517,16.30208713531494,0,0.0,,
6042,2023-01-26,19.784412384033203,489535000,16.46811137199402,16.37160884857178,1,1.0,16.46811137199402,
6043,2023-01-27,20.34691429138184,542142000,16.784280347824097,16.45301986694336,1,0.0,,
6044,2023-01-30,19.14498519897461,488611000,17.01202812194824,16.502980766296385,1,0.0,,
6045,2023-01-31,19.5196475982666,498017000,17.257959413528443,16.575537624359132,1,0.0,,
6046,2023-02-01,20.924400329589844,660477000,17.58906512260437,16.680844192504882,1,0.0,,
6047,2023-02-02,21.689720153808597,564276000,17.93675603866577,16.806811065673827,1,0.0,,
6048,2023-02-03,21.08125877380371,429366000,18.278202390670778,16.92244659423828,1,0.0,,
6049,2023-02-06,21.07027244567871,452197000,18.589425802230835,17.02345890045166,1,0.0,,
6050,2023-02-07,22.153308868408203,664150000,18.91638526916504,17.136522941589355,1,0.0,,
6051,2023-02-08,22.185277938842773,559651000,19.230905628204347,17.255200691223145,1,0.0,,
6052,2023-02-09,22.31715965270996,523876000,19.547424125671387,17.38536590576172,1,0.0,,
6053,2023-02-10,21.24611091613769,550737000,19.784912967681883,17.497865867614745,1,0.0,,
6054,2023-02-13,21.76865005493164,474919000,20.029145812988283,17.595079498291014,1,0.0,,
6055,2023-02-14,22.95059967041016,675474000,20.29236183166504,17.711695861816406,1,0.0,,
6056,2023-02-15,22.743785858154297,420575000,20.561472702026368,17.829351348876955,1,0.0,,
6057,2023-02-16,21.98246192932129,412026000,20.823090267181396,17.9370955657959,1,0.0,,
6058,2023-02-17,21.369001388549805,465888000,21.00038242340088,18.04501958847046,1,0.0,,
6059,2023-02-21,20.63665771484375,410015000,21.073417568206786,18.135639057159423,1,0.0,,
6060,2023-02-22,20.735567092895508,513184000,21.14780149459839,18.207275333404542,1,0.0,,
6061,2023-02-23,23.64298248291016,1117995000,21.364658737182616,18.340417003631593,1,0.0,,
6062,2023-02-24,23.26531791687012,589716000,21.538704013824464,18.45533483505249,1,0.0,,
6063,2023-02-27,23.48012924194336,452994000,21.69536476135254,18.563818378448488,1,0.0,,
6064,2023-02-28,23.19538116455078,455963000,21.897884559631347,18.67455991744995,1,0.0,,
6065,2023-03-01,22.67784118652344,460026000,22.05579423904419,18.789377880096435,1,0.0,,
6066,2023-03-02,23.293292999267575,389415000,22.174238872528075,18.924118099212645,1,0.0,,
6067,2023-03-03,23.86878204345703,412393000,22.2831919670105,19.07670244216919,1,0.0,,
6068,2023-03-06,23.5330810546875,437429000,22.405783081054686,19.22594980239868,1,0.0,,
6069,2023-03-07,23.271270751953125,515154000,22.51583299636841,19.361648387908936,1,0.0,,
6070,2023-03-08,24.16362953186035,513573000,22.616349029541016,19.538413429260252,1,0.0,,
6071,2023-03-09,23.419164657592773,501257000,22.678043365478516,19.702946796417237,1,0.0,,
6072,2023-03-10,22.94849967956543,474866000,22.709610366821288,19.87974760055542,1,0.0,,
6073,2023-03-13,22.949499130249023,421890000,22.794779777526855,20.058266887664796,1,0.0,,
6074,2023-03-14,24.045711517333984,474910000,22.908632850646974,20.24738052368164,1,0.0,,
6075,2023-03-15,24.210594177246094,524486000,22.97163257598877,20.43957197189331,1,0.0,,
6076,2023-03-16,25.52265167236328,583253000,23.110575866699218,20.66397928237915,1,0.0,,
6077,2023-03-17,25.706518173217773,848547000,23.296778678894043,20.883391609191893,1,0.0,,
6078,2023-03-20,25.881393432617188,432747000,23.522398281097413,21.115972843170166,1,0.0,,
6079,2023-03-21,26.180177688598636,547408000,23.799574279785155,21.342660312652587,1,0.0,,
6080,2023-03-22,26.44898223876953,797295000,24.085245037078856,21.559357566833498,1,0.0,,
6081,2023-03-23,27.171466827392575,564889000,24.26166925430298,21.784889488220216,1,0.0,,
6082,2023-03-24,26.759763717651367,454920000,24.43639154434204,22.00034896850586,1,0.0,,
6083,2023-03-27,26.511940002441406,361026000,24.587982082366942,22.20066108703613,1,0.0,,
6084,2023-03-28,26.391027450561523,356104000,24.74776439666748,22.39080177307129,1,0.0,,
6085,2023-03-29,26.96461296081543,393694000,24.96210298538208,22.5763684463501,1,0.0,,
6086,2023-03-30,27.363327026367188,364516000,25.165604686737062,22.776403617858886,1,0.0,,
6087,2023-03-31,27.75704574584961,433933000,25.36001787185669,22.996542320251464,1,0.0,,
6088,2023-04-03,27.944908142089844,398716000,25.580609226226805,23.19897731781006,1,0.0,,
6089,2023-04-04,27.433277130126957,368592000,25.788709545135497,23.364123764038087,1,0.0,,
6090,2023-04-05,26.8616886138916,515015000,25.92361249923706,23.516399765014647,1,0.0,,
6091,2023-04-06,27.017580032348636,397654000,26.103533267974854,23.67063461303711,1,0.0,,
6092,2023-04-10,27.55918502807617,395279000,26.33406753540039,23.82613006591797,1,0.0,,
6093,2023-04-11,27.14948272705078,314378000,26.54406671524048,23.962181434631347,1,0.0,,
6094,2023-04-12,26.47596549987793,446259000,26.665579414367677,24.108801040649414,1,0.0,,
6095,2023-04-13,26.443988800048828,353615000,26.777249145507813,24.24728786468506,1,0.0,,
6096,2023-04-14,26.73877716064453,395660000,26.838055419921876,24.363575401306154,1,0.0,,
6097,2023-04-17,26.982601165771484,321471000,26.90185956954956,24.46943302154541,1,0.0,,
6098,2023-04-18,27.647125244140625,604812000,26.990146160125732,24.600750350952147,1,0.0,,
6099,2023-04-19,27.910934448242188,358660000,27.07668399810791,24.73756359100342,1,0.0,,
6100,2023-04-20,27.084529876708984,427713000,27.108461380004883,24.836188011169433,1,0.0,,
6101,2023-04-21,27.09951400756836,345103000,27.104863739013673,24.934472732543945,1,0.0,,
6102,2023-04-24,27.022573471069336,339282000,27.11800422668457,25.028581008911132,1,0.0,,
6103,2023-04-25,26.222145080566406,378527000,27.10351448059082,25.128101692199706,1,0.0,,
6104,2023-04-26,26.93663024902344,406337000,27.130794620513917,25.231461296081545,1,0.0,,
6105,2023-04-27,27.206439971923828,377161000,27.142885971069337,25.316578102111816,1,0.0,,
6106,2023-04-28,27.72906494140625,292216000,27.16117286682129,25.416283683776854,1,0.0,,
6107,2023-05-01,28.88922882080078,570329000,27.217782020568848,25.554419021606446,1,0.0,,
6108,2023-05-02,28.189733505249023,402730000,27.230023288726805,25.69083366394043,1,0.0,,
6109,2023-05-03,27.782028198242188,383387000,27.24746084213257,25.833741073608397,1,0.0,,
6110,2023-05-04,27.542200088500977,321850000,27.281486415863036,25.969873733520508,1,0.0,,
6111,2023-05-05,28.659395217895508,361494000,27.36357717514038,26.070201988220216,1,0.0,,
6112,2023-05-08,29.130054473876957,344979000,27.44212064743042,26.18749671936035,1,0.0,,
6113,2023-05-09,28.550472259521484,314869000,27.512170124053956,26.288903579711913,1,0.0,,
6114,2023-05-10,28.86425018310547,369350000,27.63158435821533,26.402280960083008,1,0.0,,
6115,2023-05-11,28.55746841430664,322149000,27.73725833892822,26.51987350463867,1,0.0,,
6116,2023-05-12,28.319639205932617,274222000,27.81630144119263,26.620400428771973,1,0.0,,
6117,2023-05-15,28.93219566345215,293926000,27.91378116607666,26.721668701171875,1,0.0,,
6118,2023-05-16,29.1920108795166,449405000,27.99102544784546,26.834847297668457,1,0.0,,
6119,2023-05-17,30.15632057189941,432535000,28.10329475402832,26.972548294067384,1,0.0,,
6120,2023-05-18,31.65523910522461,748725000,28.3318302154541,27.122380485534666,1,0.0,,
6121,2023-05-19,31.241539001464844,473908000,28.538931465148927,27.27882797241211,1,0.0,,
6122,2023-05-22,31.15360450744629,372000000,28.745483016967775,27.442930068969726,1,0.0,,
6123,2023-05-23,30.66595268249512,356253000,28.96767339706421,27.59725914001465,1,0.0,,
6124,2023-05-24,30.51605796813965,721419000,29.14664478302002,27.726666069030763,1,0.0,,
6125,2023-05-25,37.95271301269531,1543911000,29.683958435058592,28.001508445739745,1,0.0,,
6126,2023-05-26,38.91801834106445,714397000,30.243406105041505,28.26941577911377,1,0.0,,
6127,2023-05-30,40.08218383789063,923401000,30.803053855895996,28.556929092407227,1,0.0,,
6128,2023-05-31,37.80681610107422,1002580000,31.283907985687257,28.795437545776366,1,0.0,,
6129,2023-06-01,39.74142837524414,635873000,31.881877994537355,29.06666255950928,1,0.0,,
6130,2023-06-02,39.29874420166016,482731000,32.469705200195314,29.32365779876709,1,0.0,,
6131,2023-06-05,39.142860412597656,396094000,32.99387845993042,29.563085670471192,1,0.0,,
6132,2023-06-06,38.6262321472168,388729000,33.46868734359741,29.8004150390625,1,0.0,,
6133,2023-06-07,37.45194625854492,511998000,33.91376104354858,30.01921516418457,1,0.0,,
6134,2023-06-08,38.4863166809082,417772000,34.39486436843872,30.261120948791504,1,0.0,,
6135,2023-06-09,38.74615859985352,427717000,34.904298877716066,30.496751861572264,1,0.0,,
6136,2023-06-12,39.45772171020508,388701000,35.461203002929686,30.738639755249025,1,0.0,,
6137,2023-06-13,40.99677276611328,613208000,36.06443185806275,31.003434295654298,1,0.0,,
6138,2023-06-14,42.97056198120117,740465000,36.753359413146974,31.303947372436525,1,0.0,,
6139,2023-06-15,42.62677001953125,568622000,37.37688188552856,31.607817230224608,1,0.0,,
6140,2023-06-16,42.66574096679688,655709000,37.92740697860718,31.923898277282714,1,0.0,,
6141,2023-06-20,43.78105545043945,451153000,38.55438280105591,32.25916778564453,1,0.0,,
6142,2023-06-21,43.01852798461914,551603000,39.147628974914554,32.56835464477539,1,0.0,,
6143,2023-06-22,42.99853897094727,417737000,39.76425828933716,32.885335769653324,1,0.0,,
6144,2023-06-23,42.18304061889648,358140000,40.347607421875,33.19947727203369,1,0.0,,
6145,2023-06-26,40.60701370239258,594322000,40.480322456359865,33.48273777008057,1,0.0,,
6146,2023-06-27,41.850242614746094,462175000,40.62693367004395,33.7849670791626,1,0.0,,
6147,2023-06-28,41.09171295166016,582639000,40.67741012573242,34.06714931488037,1,0.0,,
6148,2023-06-29,40.79689025878906,380514000,40.826913833618164,34.33014461517334,1,0.0,,
6149,2023-06-30,42.27598190307617,501148000,40.95364151000977,34.61744556427002,1,0.0,,
6150,2023-07-03,42.38691329956055,198209000,41.10804996490479,34.923493232727054,1,0.0,,
6151,2023-07-05,42.29097366333008,323618000,41.265455627441405,35.22732242584229,1,0.0,,
6152,2023-07-06,42.077110290527344,303582000,41.43799953460693,35.528413162231445,1,0.0,,
6153,2023-07-07,42.47685623168945,355881000,41.68924503326416,35.853507385253906,1,0.0,,
6154,2023-07-10,42.1540641784668,353908000,41.87263240814209,36.15785606384277,1,0.0,,
6155,2023-07-11,42.3789176940918,298244000,42.054270362854005,36.46130561828613,1,0.0,,
6156,2023-07-12,43.874996185302734,481277000,42.27513408660889,36.78422424316406,1,0.0,,
6157,2023-07-13,45.9487190246582,478204000,42.522731399536134,37.12541404724121,1,0.0,,
6158,2023-07-14,45.441036224365234,772075000,42.64625511169434,37.47044010162354,1,0.0,,
6159,2023-07-17,46.43242645263672,510488000,42.83653793334961,37.843448066711424,1,0.0,,
6160,2023-07-18,47.46478271484375,569164000,43.076490020751955,38.24189971923828,1,0.0,,
6161,2023-07-19,47.04804611206055,427502000,43.23983955383301,38.609672737121585,1,0.0,,
6162,2023-07-20,45.49200820922852,537865000,43.363513565063485,38.936911811828615,1,0.0,,
6163,2023-07-21,44.28174591064453,963769000,43.42767391204834,39.251537284851075,1,0.0,,
6164,2023-07-24,44.584564208984375,382516000,43.54775009155274,39.565943565368656,1,0.0,,
6165,2023-07-25,45.650909423828125,348081000,43.79994487762452,39.90781238555908,1,0.0,,
6166,2023-07-26,45.42404174804688,364237000,43.97863483428956,40.24990043640137,1,0.0,,
6167,2023-07-27,45.87177276611328,455976000,44.217637825012204,40.58869197845459,1,0.0,,
6168,2023-07-28,46.72124862670898,331194000,44.5138557434082,40.93927673339844,1,0.0,,
6169,2023-07-31,46.70026397705078,251055000,44.735069847106935,41.270155601501465,1,0.0,,
6170,2023-08-01,46.478397369384766,237858000,44.93964405059815,41.56661876678467,1,0.0,,
6171,2023-08-02,44.24177551269531,530142000,45.037184143066405,41.82662349700928,1,0.0,,
6172,2023-08-03,44.48762130737305,324176000,45.15770969390869,42.09330383300781,1,0.0,,
6173,2023-08-04,44.65251922607422,362666000,45.26649284362793,42.37303516387939,1,0.0,,
6174,2023-08-07,45.389068603515625,322154000,45.42824306488037,42.67049537658691,1,0.0,,
6175,2023-08-08,44.636531829833984,353843000,45.54112377166748,42.80417175292969,1,0.0,,
6176,2023-08-09,42.52783203125,586449000,45.47376556396485,42.876368026733395,1,0.0,,
6177,2023-08-10,42.361934661865234,492705000,45.294426345825194,42.92196304321289,1,0.0,,
6178,2023-08-11,40.82986831665039,533085000,45.06386795043945,42.982424087524414,1,0.0,,
6179,2023-08-14,43.72608947753906,690286000,44.92855110168457,43.06211730957031,1,0.0,,
6180,2023-08-15,43.91297149658203,676512000,44.75096054077149,43.15440185546875,1,0.0,,
6181,2023-08-16,43.459259033203125,527451000,44.57152118682861,43.24072982788086,1,0.0,,
6182,2023-08-17,43.31734085083008,452395000,44.462787818908694,43.33455200195313,1,0.0,,
6183,2023-08-18,43.272369384765625,583768000,44.41231899261474,43.45096046447754,1,0.0,,
6184,2023-08-21,46.938114166259766,692573000,44.52999649047852,43.61999641418457,1,0.0,,
6185,2023-08-22,45.63990783691406,755293000,44.52944641113281,43.75787139892578,1,0.0,,
6186,2023-08-23,47.08702850341797,779046000,44.61259574890137,43.91045753479004,1,0.0,,
6187,2023-08-24,47.13399124145508,1156044000,44.675706672668454,44.033201904296874,1,0.0,,
6188,2023-08-25,45.98969650268555,925341000,44.639129066467284,44.093584594726565,1,0.0,,
6189,2023-08-28,46.80619430541992,685192000,44.644425582885745,44.177173080444334,1,0.0,,
6190,2023-08-29,48.753997802734375,701397000,44.758205604553225,44.298938217163084,1,0.0,,
6191,2023-08-30,49.23370361328125,735206000,45.00780200958252,44.40799118041992,1,0.0,,
6192,2023-08-31,49.32464599609375,528570000,45.24965324401855,44.534113540649415,1,0.0,,
6193,2023-09-01,48.47916793823242,463830000,45.440985679626465,44.643726119995115,1,0.0,,
6194,2023-09-05,48.51814270019531,382653000,45.59743938446045,44.77042816162109,1,0.0,,
6195,2023-09-06,47.03593444824219,468670000,45.71740951538086,44.899006576538085,1,0.0,,
6196,2023-09-07,46.21636962890625,433330000,45.90183639526367,44.98632911682129,1,0.0,,
6197,2023-09-08,45.54772567749024,473069000,46.061125946044925,45.07544937133789,1,0.0,,
6198,2023-09-11,45.153934478759766,473966000,46.27732925415039,45.16259025573731,1,0.0,,
6199,2023-09-12,44.846099853515625,349256000,46.33332977294922,45.2139926147461,1,0.0,,
6200,2023-09-13,45.46077346801758,398355000,46.410719871520996,45.27546981811523,1,0.0,,
6201,2023-09-14,45.55672836303711,370097000,46.51559333801269,45.34078491210938,1,0.0,,
6202,2023-09-15,43.87661361694336,506831000,46.54355697631836,45.3767749786377,1,0.0,,
6203,2023-09-18,43.94257736206055,500271000,46.577067375183105,45.40608940124512,1,0.0,,
6204,2023-09-19,43.4968147277832,373064000,46.405002403259275,45.43294441223144,1,0.0,,
6205,2023-09-20,42.21649932861328,367108000,46.23383197784424,45.429696044921876,1,0.0,,
6206,2023-09-21,40.99515151977539,450736000,45.92923812866211,45.37209915161133,1,0.0,,
6207,2023-09-22,41.58783721923828,479236000,45.65193042755127,45.28488151550293,1,0.0,,
6208,2023-09-25,42.19950866699219,419091000,45.4624210357666,45.220050964355465,1,0.0,,
6209,2023-09-26,41.88867568969727,402282000,45.21654510498047,45.12917594909668,1,0.0,,
6210,2023-09-27,42.44537734985352,444935000,44.90111408233643,45.02878784179688,0,-1.0,,44.90111408233643
6211,2023-09-28,43.06604766845703,424663000,44.59273128509521,44.949147872924804,0,0.0,,
6212,2023-09-29,43.47582244873047,397830000,44.30029010772705,44.90882415771485,0,0.0,,
6213,2023-10-02,44.758148193359375,433298000,44.1142391204834,44.91835220336914,0,0.0,,
6214,2023-10-03,43.49381637573242,470850000,43.863022804260254,44.8965372467041,0,0.0,,
6215,2023-10-04,44.01754760742188,361821000,43.71210346221924,44.863870010375976,0,0.0,,
6216,2023-10-05,44.6641960144043,393483000,43.63449478149414,44.84867309570313,0,0.0,,
6217,2023-10-06,45.73762512207031,434436000,43.64398975372315,44.84599014282227,0,0.0,,
6218,2023-10-09,45.24888229370117,409675000,43.64873714447022,44.81654281616211,0,0.0,,
6219,2023-10-10,45.77360153198242,368582000,43.695112228393555,44.79800956726074,0,0.0,,
6220,2023-10-11,46.78106689453125,378137000,43.76112689971924,44.80406295776367,0,0.0,,
6221,2023-10-12,46.91999435424805,481325000,43.82929019927978,44.857627334594724,0,0.0,,
6222,2023-10-13,45.4367790222168,474115000,43.907298469543456,44.8766104888916,0,0.0,,
6223,2023-10-16,46.07044982910156,375099000,44.01369209289551,44.90496910095215,0,0.0,,
